Timestamp,Human readable date,1w-daily,1w-hourly,alerts,battery,connecttime,daily,daily-max,hourly,maxmin,resets,temp,context_1w-daily,context_1w-hourly,context_alerts,context_battery,context_connecttime,context_daily,context_daily-max,context_hourly,context_maxmin,context_resets,context_temp,created_at_1w-daily,created_at_1w-hourly,created_at_alerts,created_at_battery,created_at_connecttime,created_at_daily,created_at_daily-max,created_at_hourly,created_at_maxmin,created_at_resets,created_at_temp
1611673199000.0,2021-01-26 06:59:59,,,0.0,32.0,,222.0,,0.0,0.0,1.0,39.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611673234543,1611673234543,,1611673234543,,1611673234543,1611673234543,1611673234543,1611673234543
1611669599000.0,2021-01-26 05:59:59,,,0.0,32.0,,222.0,,0.0,0.0,1.0,39.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611669654176,1611669654176,,1611669654176,,1611669654176,1611669654176,1611669654176,1611669654176
1611665999000.0,2021-01-26 04:59:59,,,0.0,32.0,,222.0,,0.0,0.0,1.0,39.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611666034422,1611666034422,,1611666034422,,1611666034422,1611666034422,1611666034422,1611666034422
1611662399000.0,2021-01-26 03:59:59,,,0.0,32.0,,222.0,,0.0,0.0,1.0,39.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611662520148,1611662520148,,1611662520148,,1611662520148,1611662520148,1611662520148,1611662520148
1611658799000.0,2021-01-26 02:59:59,,,0.0,33.0,,222.0,,0.0,0.0,1.0,39.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611658835746,1611658835746,,1611658835746,,1611658835746,1611658835746,1611658835746,1611658835746
1611655199000.0,2021-01-26 01:59:59,,,0.0,33.0,,222.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611655216120,1611655216120,,1611655216120,,1611655216120,1611655216120,1611655216120,1611655216120
1611651599000.0,2021-01-26 00:59:59,,,0.0,33.0,,222.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611651635729,1611651635729,,1611651635729,,1611651635729,1611651635729,1611651635729,1611651635729
1611647999000.0,2021-01-25 23:59:59,,,0.0,33.0,,222.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611648016812,1611648016812,,1611648016812,,1611648016812,1611648016812,1611648016812,1611648016812
1611644399000.0,2021-01-25 22:59:59,,,0.0,33.0,,222.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611644416137,1611644416137,,1611644416137,,1611644416137,1611644416137,1611644416137,1611644416137
1611640799000.0,2021-01-25 21:59:59,,,0.0,33.0,,222.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611640836584,1611640836584,,1611640836584,,1611640836584,1611640836584,1611640836584,1611640836584
1611637199000.0,2021-01-25 20:59:59,,,0.0,33.0,,222.0,,1.0,2.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611637255109,1611637255109,,1611637255109,,1611637255109,1611637255109,1611637255109,1611637255109
1611633599000.0,2021-01-25 19:59:59,,,0.0,33.0,,221.0,,1.0,2.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611633636569,1611633636569,,1611633636569,,1611633636569,1611633636569,1611633636569,1611633636569
1611629999000.0,2021-01-25 18:59:59,,,0.0,33.0,,220.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611630015864,1611630015864,,1611630015864,,1611630015864,1611630015864,1611630015864,1611630015864
1611626399000.0,2021-01-25 17:59:59,,,0.0,33.0,,220.0,,5.0,2.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611626436552,1611626436552,,1611626436552,,1611626436552,1611626436552,1611626436552,1611626436552
1611622799000.0,2021-01-25 16:59:59,,,0.0,33.0,,215.0,,3.0,2.0,1.0,44.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611622836001,1611622836001,,1611622836001,,1611622836001,1611622836001,1611622836001,1611622836001
1611619199000.0,2021-01-25 15:59:59,,,0.0,34.0,,212.0,,2.0,2.0,1.0,50.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611619238721,1611619238721,,1611619238721,,1611619238721,1611619238721,1611619238721,1611619238721
1611615599000.0,2021-01-25 14:59:59,,,0.0,34.0,,210.0,,1.0,2.0,1.0,46.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611615635917,1611615635917,,1611615635917,,1611615635917,1611615635917,1611615635917,1611615635917
1611611999000.0,2021-01-25 13:59:59,,,0.0,34.0,,209.0,,1.0,2.0,1.0,46.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611612034729,1611612034729,,1611612034729,,1611612034729,1611612034729,1611612034729,1611612034729
1611608399000.0,2021-01-25 12:59:59,,,0.0,34.0,,208.0,,2.0,2.0,1.0,46.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611608416057,1611608416057,,1611608416057,,1611608416057,1611608416057,1611608416057,1611608416057
1611604799000.0,2021-01-25 11:59:59,,,0.0,34.0,,206.0,,2.0,2.0,1.0,48.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611605020965,1611605020965,,1611605020965,,1611605020965,1611605020965,1611605020965,1611605020965
1611601199000.0,2021-01-25 10:59:59,,,0.0,34.0,,204.0,,2.0,2.0,1.0,44.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611601238877,1611601238877,,1611601238877,,1611601238877,1611601238877,1611601238877,1611601238877
1611597599000.0,2021-01-25 09:59:59,,,0.0,34.0,,202.0,,2.0,2.0,1.0,44.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611597627647,1611597627647,,1611597627647,,1611597627647,1611597627647,1611597627647,1611597627647
1611593999000.0,2021-01-25 08:59:59,,,0.0,34.0,,200.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611594015473,1611594015473,,1611594015473,,1611594015473,1611594015473,1611594015473,1611594015473
1611590399000.0,2021-01-25 07:59:59,,,0.0,34.0,,200.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611590435286,1611590435286,,1611590435286,,1611590435286,1611590435286,1611590435286,1611590435286
1611586799000.0,2021-01-25 06:59:59,,,0.0,34.0,,200.0,,1.0,2.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611586853514,1611586853514,,1611586853514,,1611586853514,1611586853514,1611586853514,1611586853514
1611583199000.0,2021-01-25 05:59:59,,,0.0,34.0,,199.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611583215444,1611583215444,,1611583215444,,1611583215444,1611583215444,1611583215444,1611583215444
1611579599000.0,2021-01-25 04:59:59,,,0.0,34.0,,199.0,,1.0,1.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611579636869,1611579636869,,1611579636869,,1611579636869,1611579636869,1611579636869,1611579636869
1611575999000.0,2021-01-25 03:59:59,,,0.0,35.0,,198.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611576035378,1611576035378,,1611576035378,,1611576035378,1611576035378,1611576035378,1611576035378
1611572399000.0,2021-01-25 02:59:59,,,0.0,35.0,,198.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611572435754,1611572435754,,1611572435754,,1611572435754,1611572435754,1611572435754,1611572435754
1611568799000.0,2021-01-25 01:59:59,,,0.0,35.0,,198.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611568860762,1611568860762,,1611568860762,,1611568860762,1611568860762,1611568860762,1611568860762
1611565199000.0,2021-01-25 00:59:59,,,0.0,35.0,,198.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611565234456,1611565234456,,1611565234456,,1611565234456,1611565234456,1611565234456,1611565234456
1611561599000.0,2021-01-24 23:59:59,,,0.0,35.0,,198.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611561616056,1611561616056,,1611561616056,,1611561616056,1611561616056,1611561616056,1611561616056
1611557999000.0,2021-01-24 22:59:59,,,0.0,35.0,,198.0,,1.0,2.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611558020963,1611558020963,,1611558020963,,1611558020963,1611558020963,1611558020963,1611558020963
1611554399000.0,2021-01-24 21:59:59,,,0.0,35.0,,197.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611554415966,1611554415966,,1611554415966,,1611554415966,1611554415966,1611554415966,1611554415966
1611550799000.0,2021-01-24 20:59:59,,,0.0,35.0,,197.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611550834600,1611550834600,,1611550834600,,1611550834600,1611550834600,1611550834600,1611550834600
1611547199000.0,2021-01-24 19:59:59,,,0.0,35.0,,197.0,,0.0,0.0,1.0,44.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611547236434,1611547236434,,1611547236434,,1611547236434,1611547236434,1611547236434,1611547236434
1611543599000.0,2021-01-24 18:59:59,,,0.0,35.0,,197.0,,0.0,0.0,1.0,44.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611543616841,1611543616841,,1611543616841,,1611543616841,1611543616841,1611543616841,1611543616841
1611539999000.0,2021-01-24 17:59:59,,,0.0,35.0,,197.0,,1.0,2.0,1.0,46.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611540055770,1611540055770,,1611540055770,,1611540055770,1611540055770,1611540055770,1611540055770
1611536399000.0,2021-01-24 16:59:59,,,0.0,35.0,,196.0,,1.0,2.0,1.0,46.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611536416557,1611536416557,,1611536416557,,1611536416557,1611536416557,1611536416557,1611536416557
1611532799000.0,2021-01-24 15:59:59,,,0.0,35.0,,195.0,,1.0,2.0,1.0,46.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611532862772,1611532862772,,1611532862772,,1611532862772,1611532862772,1611532862772,1611532862772
1611529199000.0,2021-01-24 14:59:59,,,0.0,35.0,,194.0,,2.0,2.0,1.0,48.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611529242413,1611529242413,,1611529242413,,1611529242413,1611529242413,1611529242413,1611529242413
1611525599000.0,2021-01-24 13:59:59,,,0.0,35.0,,192.0,,4.0,2.0,1.0,48.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611525622503,1611525622503,,1611525622503,,1611525622503,1611525622503,1611525622503,1611525622503
1611521999000.0,2021-01-24 12:59:59,,,0.0,35.0,,188.0,,9.0,2.0,1.0,46.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611522040777,1611522040777,,1611522040777,,1611522040777,1611522040777,1611522040777,1611522040777
1611518399000.0,2021-01-24 11:59:59,,,0.0,35.0,,179.0,,13.0,2.0,1.0,46.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611518631053,1611518631053,,1611518631053,,1611518631053,1611518631053,1611518631053,1611518631053
1611514799000.0,2021-01-24 10:59:59,,,0.0,35.0,,166.0,,15.0,2.0,1.0,48.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611514819885,1611514819885,,1611514819885,,1611514819885,1611514819885,1611514819885,1611514819885
1611511199000.0,2021-01-24 09:59:59,,,0.0,35.0,,151.0,,10.0,2.0,1.0,44.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611511218068,1611511218068,,1611511218068,,1611511218068,1611511218068,1611511218068,1611511218068
1611507599000.0,2021-01-24 08:59:59,,,0.0,35.0,,141.0,,2.0,2.0,1.0,44.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611507617419,1611507617419,,1611507617419,,1611507617419,1611507617419,1611507617419,1611507617419
1611503999000.0,2021-01-24 07:59:59,,,0.0,35.0,,139.0,,3.0,2.0,1.0,44.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611504054623,1611504054623,,1611504054623,,1611504054623,1611504054623,1611504054623,1611504054623
1611500399000.0,2021-01-24 06:59:59,,,0.0,35.0,,136.0,,0.0,0.0,1.0,44.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611500435899,1611500435899,,1611500435899,,1611500435899,1611500435899,1611500435899,1611500435899
1611496799000.0,2021-01-24 05:59:59,,,0.0,35.0,,136.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611496836453,1611496836453,,1611496836453,,1611496836453,1611496836453,1611496836453,1611496836453
1611493199000.0,2021-01-24 04:59:59,,,0.0,35.0,,136.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611493236525,1611493236525,,1611493236525,,1611493236525,1611493236525,1611493236525,1611493236525
1611489599000.0,2021-01-24 03:59:59,,,0.0,35.0,,136.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611489642847,1611489642847,,1611489642847,,1611489642847,1611489642847,1611489642847,1611489642847
1611485999000.0,2021-01-24 02:59:59,,,0.0,35.0,,136.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611486036524,1611486036524,,1611486036524,,1611486036524,1611486036524,1611486036524,1611486036524
1611482399000.0,2021-01-24 01:59:59,,,0.0,35.0,,136.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611482437338,1611482437338,,1611482437338,,1611482437338,1611482437338,1611482437338,1611482437338
1611478799000.0,2021-01-24 00:59:59,,,0.0,35.0,,136.0,,0.0,0.0,1.0,41.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611478837151,1611478837151,,1611478837151,,1611478837151,1611478837151,1611478837151,1611478837151
1611475199000.0,2021-01-23 23:59:59,,,0.0,35.0,,136.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611475236488,1611475236488,,1611475236488,,1611475236488,1611475236488,1611475236488,1611475236488
1611471599000.0,2021-01-23 22:59:59,,,0.0,35.0,,136.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611471643553,1611471643553,,1611471643553,,1611471643553,1611471643553,1611471643553,1611471643553
1611467999000.0,2021-01-23 21:59:59,,,0.0,35.0,,136.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611468017339,1611468017339,,1611468017339,,1611468017339,1611468017339,1611468017339,1611468017339
1611464399000.0,2021-01-23 20:59:59,,,0.0,35.0,,136.0,,0.0,0.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611464436666,1611464436666,,1611464436666,,1611464436666,1611464436666,1611464436666,1611464436666
1611460799000.0,2021-01-23 19:59:59,,,0.0,35.0,,136.0,,1.0,2.0,1.0,42.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611460818722,1611460818722,,1611460818722,,1611460818722,1611460818722,1611460818722,1611460818722
1611457199000.0,2021-01-23 18:59:59,,,0.0,35.0,,135.0,,0.0,0.0,1.0,44.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611457218684,1611457218684,,1611457218684,,1611457218684,1611457218684,1611457218684,1611457218684
1611453599000.0,2021-01-23 17:59:59,,,0.0,35.0,,135.0,,4.0,3.0,1.0,46.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611453637912,1611453637912,,1611453637912,,1611453637912,1611453637912,1611453637912,1611453637912
1611449999000.0,2021-01-23 16:59:59,,,0.0,35.0,,131.0,,11.0,3.0,1.0,48.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611450043503,1611450043503,,1611450043503,,1611450043503,1611450043503,1611450043503,1611450043503
1611446399000.0,2021-01-23 15:59:59,,,0.0,35.0,,120.0,,13.0,2.0,1.0,51.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611446402412,1611446402412,,1611446402412,,1611446402412,1611446402412,1611446402412,1611446402412
1611442799000.0,2021-01-23 14:59:59,,,0.0,36.0,,107.0,,15.0,2.0,1.0,50.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611442800753,1611442800753,,1611442800753,,1611442800753,1611442800753,1611442800753,1611442800753
1611439199000.0,2021-01-23 13:59:59,,,0.0,37.0,,92.0,,5.0,2.0,1.0,50.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611439200585,1611439200585,,1611439200585,,1611439200585,1611439200585,1611439200585,1611439200585
1611435599000.0,2021-01-23 12:59:59,,,0.0,37.0,,87.0,,23.0,2.0,1.0,48.0,,,b'{}',"b'{""key1"":""Charging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611435600812,1611435600812,,1611435600812,,1611435600812,1611435600812,1611435600812,1611435600812
1611431999000.0,2021-01-23 11:59:59,,,0.0,38.0,,64.0,,64.0,2.0,1.0,50.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1611432000799,1611432000799,,1611432000799,,1611432000799,1611432000799,1611432000799,1611432000799
1610485199000.0,2021-01-12 12:59:59,,,0.0,100.0,,5.0,,0.0,0.0,2.0,69.0,,,b'{}',"b'{""key1"":""Discharging""}'",,b'{}',,b'{}',b'{}',b'{}',b'{}',,,1610488138104,1610488138104,,1610488138104,,1610488138104,1610488138104,1610488138104,1610488138104
